,sentence,sentence_confidence,start_time,end_time,date,original_audio
32, Is a really really nice balance of political views. There's a pretty far left cuz it's and there's some like hot pussy.,0.8599730134010315,0 days 00:08:22,0 days 00:08:36.300000,02/25/22,220225_001_me.wav
33, The girl that looks like so black hair polivia.,0.6219167709350586,0 days 00:08:37.800000,0 days 00:08:41.600000,02/25/22,220225_001_me.wav
34, She's a little too bosses.,0.7987117171287537,0 days 00:08:43.700000,0 days 00:08:46,02/25/22,220225_001_me.wav
35, Have you seen us that? It's kind of like a,0.8008184432983398,0 days 00:08:59.800000,0 days 00:09:02.400000,02/25/22,220225_001_me.wav
36, I want the same night. I want to stop in them.,0.75357586145401,0 days 00:09:07.500000,0 days 00:09:11.600000,02/25/22,220225_001_me.wav
37, Emily meeting with fighting Pokemon and he is it okay? If I take the room,0.8809822797775269,0 days 00:10:20.400000,0 days 00:10:25,02/25/22,220225_001_me.wav
38, Scott Wilson. Looks so fun with you guys night last night.,0.8742204308509827,0 days 00:10:25.900000,0 days 00:10:30.700000,02/25/22,220225_001_me.wav
39, It's okay.,0.7714953422546387,0 days 00:10:32.300000,0 days 00:10:32.900000,02/25/22,220225_001_me.wav
40, I'm self-conscious about not having good. Sometimes we can trade.,0.9159961938858032,0 days 00:10:56.400000,0 days 00:11:01.100000,02/25/22,220225_001_me.wav
41, Can I hit that bit for the music?,0.6922458410263062,0 days 00:11:13,0 days 00:11:16.100000,02/25/22,220225_001_me.wav
42, Disney.,0.8739300966262817,0 days 00:11:16.800000,0 days 00:11:19,02/25/22,220225_001_me.wav
43, Thanks for your.,0.881222665309906,0 days 00:11:21.100000,0 days 00:11:21.900000,02/25/22,220225_001_me.wav
44," Hey guys, how you doing, Daniel?",0.9569703936576843,0 days 00:12:07.700000,0 days 00:12:09,02/25/22,220225_001_me.wav
45," Oh, okay.",0.9533359408378601,0 days 00:12:14.600000,0 days 00:12:15.900000,02/25/22,220225_001_me.wav
46, Yep.,0.9130887389183044,0 days 00:12:30.700000,0 days 00:12:31.300000,02/25/22,220225_001_me.wav
47," Yeah, yeah, make make me host. I can go begun.",0.8545154333114624,0 days 00:12:33.800000,0 days 00:12:37.400000,02/25/22,220225_001_me.wav
48," Yeah, if you just make me host and also.",0.9200757145881653,0 days 00:12:41.200000,0 days 00:12:44.200000,02/25/22,220225_001_me.wav
49, You can let them in.,0.9630500674247742,0 days 00:12:45.200000,0 days 00:12:46.200000,02/25/22,220225_001_me.wav
50," I'm okay. Missing. Hi. How you doing, Michelle? How you doing, Erin?",0.8838894963264465,0 days 00:12:47.300000,0 days 00:12:52.200000,02/25/22,220225_001_me.wav
51," Yeah, it's it's a little little less cold today than it has been for the for the week.",0.9512123465538025,0 days 00:12:53.300000,0 days 00:12:58.800000,02/25/22,220225_001_me.wav
52," Yes, we will. Are you guys also based in SoCal? I don't know, I bet it's colder up then.",0.9085681438446045,0 days 00:13:02.700000,0 days 00:13:10,02/25/22,220225_001_me.wav
53," Yeah, they let me, let me send you a. Thank you so much for sharing the dates with us. I just got to download it down into little SQL database and so adorable and I tested all of it and it's a walking. Yeah, I did have a few questions though because there were a couple of new factors, a couple new columns in the code book.",0.9515034556388855,0 days 00:13:12.400000,0 days 00:13:37.700000,02/25/22,220225_001_me.wav
54," Right. We also have a box account. I like whole Capstone project to the Box accounts, and we can also give you the link to that. And so that, like, whenever you guys are ready with the big data and we can you can put that in.",0.928001344203949,0 days 00:14:35.500000,0 days 00:14:49.300000,02/25/22,220225_001_me.wav
55," Not that, that, that's perfect that I had generated a whole bunch of fake data. According to the code, could book that I've been playing around with little bit. So I'm getting the real date and just seeing how it looks like. I'm getting all that set up and anything that walks on the 10 million will also walk on the logic on the lodge of De set as well. So yeah, I'm excited to get started on that with the team.",0.9263088703155518,0 days 00:15:15.100000,0 days 00:15:39.100000,02/25/22,220225_001_me.wav
56," I'm got to know what, no worries about that. Will really, really happy to get the really happy to get the day. So I was, I was wondering, I had a question or two about the code book. I've ever bought a couple of the new roads that I saw. So,",0.9255679249763489,0 days 00:15:40.100000,0 days 00:15:56.700000,02/25/22,220225_001_me.wav
57," When you say so, I sold that damn motorcycle into the psychographic segments. And I understood that that's really useful useful base. I was wondering like, how they get those, why how those were generated, how like reliable are they in, in terms of like how would they created? Like the series love the balanced multi device?",0.9000003933906555,0 days 00:15:58,0 days 00:16:24.100000,02/25/22,220225_001_me.wav
58," Okay. Yeah.... That's really helpful to know that. That's fantastic. And and it's the segments are predicted based on the accounts, not based on the profile on Mariah Carey.",0.8921793103218079,0 days 00:19:56.300000,0 days 00:20:07.300000,02/25/22,220225_001_me.wav
59," Yeah. That makes sense. That's useful to because I knew if we if we see that something's a household with the young kids and then we see that that's like, you know, young superhero fan as a taste of a segment, you know, you can probably he's out that that might not have to be the whole household for that. Just maybe",0.9296079277992249,0 days 00:20:27.400000,0 days 00:20:44.700000,02/25/22,220225_001_me.wav
60," Okay, so the remote no kids in this, so, okay. So then so that's a, if that's a household with young kids and then the taste but then then we can pop some fun stuff in that. That makes sense. That was also",0.9044514894485474,0 days 00:21:04,0 days 00:21:20.300000,02/25/22,220225_001_me.wav
61," Yeah, that makes sense. So in the profile pipe on, when it says general orchids the profile type calling that's always going to be General. Okay?",0.8993378281593323,0 days 00:22:08.300000,0 days 00:22:18.100000,02/25/22,220225_001_me.wav
62, Okay.,0.9729730486869812,0 days 00:22:20,0 days 00:22:20.600000,02/25/22,220225_001_me.wav
63," That makes sense, the deserts of the partners series id, call him that I didn't remember seeing before, and I was a little confused about what that meant.",0.9286674857139587,0 days 00:22:23,0 days 00:22:34,02/25/22,220225_001_me.wav
64," Okay. Yeah, you can shut screen. Let me see if I can, I've never",0.9366101622581482,0 days 00:22:39.800000,0 days 00:22:43.600000,02/25/22,220225_001_me.wav
65," Yeah, let me see if I can make cohost okay at your co-host now, so you should probably be able.",0.9452789425849915,0 days 00:22:45.400000,0 days 00:22:53.400000,02/25/22,220225_001_me.wav
66," Yeah, I see it now.",0.9797573089599609,0 days 00:23:02.600000,0 days 00:23:03.600000,02/25/22,220225_001_me.wav
67, Okay.,0.9729831218719482,0 days 00:23:31.200000,0 days 00:23:31.800000,02/25/22,220225_001_me.wav
68, Okay.,0.9729831218719482,0 days 00:23:40.800000,0 days 00:23:41.400000,02/25/22,220225_001_me.wav
69, Okay.,0.9889690279960632,0 days 00:24:31.500000,0 days 00:24:32.200000,02/25/22,220225_001_me.wav
70, Okay. So how is that different than series full title?,0.9697797894477844,0 days 00:24:46.500000,0 days 00:24:50.400000,02/25/22,220225_001_me.wav
71, Okay.,0.9729730486869812,0 days 00:24:52.400000,0 days 00:24:52.900000,02/25/22,220225_001_me.wav
72," Okay, okay.",0.9725806713104248,0 days 00:24:55.300000,0 days 00:24:56.800000,02/25/22,220225_001_me.wav
73, Right.,0.6103949546813965,0 days 00:25:04.100000,0 days 00:25:04.600000,02/25/22,220225_001_me.wav
74, Right.,0.8335151076316833,0 days 00:25:12.800000,0 days 00:25:13.400000,02/25/22,220225_001_me.wav
75," That make that makes a lot of sense. Yeah, that's perfect. That's really helpful. So, I guess the Lost call him that I have a question about is the scripted unscripted.",0.940095067024231,0 days 00:25:19.700000,0 days 00:25:30.900000,02/25/22,220225_001_me.wav
76, And like some reality TV type.,0.9098417162895203,0 days 00:25:45.200000,0 days 00:25:48.100000,02/25/22,220225_001_me.wav
77, Okay. That makes sense. And when you say the number of times the program was watched my last question about that was if something was wrong.,0.9305695295333862,0 days 00:25:49.200000,0 days 00:26:00.900000,02/25/22,220225_001_me.wav
78, That's the number of times. I get specific program. This is not it's not like serious Y. Is it just like how many times you watch? The particular app is like that to take care of that?,0.9046375155448914,0 days 00:26:02.500000,0 days 00:26:11.400000,02/25/22,220225_001_me.wav
79, Mickey movie. Okay. Yeah.,0.938758373260498,0 days 00:26:12.600000,0 days 00:26:14.800000,02/25/22,220225_001_me.wav
80, Stop. Make that makes a lot of sense. I think that.,0.8985618352890015,0 days 00:26:15.900000,0 days 00:26:19,02/25/22,220225_001_me.wav
81," Okay, and what what's the difference between watch and played?",0.9494544863700867,0 days 00:26:34.600000,0 days 00:26:38.500000,02/25/22,220225_001_me.wav
82, Okay.,0.9729730486869812,0 days 00:26:59.800000,0 days 00:27:00.300000,02/25/22,220225_001_me.wav
83," Yes, that was my next question.",0.9762549996376038,0 days 00:27:02.200000,0 days 00:27:03.500000,02/25/22,220225_001_me.wav
84, Okay.,0.9729831218719482,0 days 00:27:22.300000,0 days 00:27:22.900000,02/25/22,220225_001_me.wav
85, Okay.,0.9729831218719482,0 days 00:28:00.900000,0 days 00:28:01.500000,02/25/22,220225_001_me.wav
86, Yeah.,0.8491466641426086,0 days 00:28:24.200000,0 days 00:28:24.600000,02/25/22,220225_001_me.wav
87, Sit with someone. What? Exactly. So you said that kind of. And like Latin American Latin America. So exactly the general entertainment limits.,0.9200068712234497,0 days 00:28:27.200000,0 days 00:28:38.900000,02/25/22,220225_001_me.wav
88, Oh.,0.7872586846351624,0 days 00:29:09.400000,0 days 00:29:09.800000,02/25/22,220225_001_me.wav
89, Okay.,0.9024054408073425,0 days 00:30:20.500000,0 days 00:30:21.300000,02/25/22,220225_001_me.wav
90, Right.,0.8363119959831238,0 days 00:30:32,0 days 00:30:32.600000,02/25/22,220225_001_me.wav
91," So it's so just to make sure that I got this. So that if you are in the US and Latin America, all of this adults and all the contents is like, actual contact us not made by Disney lives on Disney Plaza, worse elsewhere, outside of the US and that's okay.",0.9350979328155518,0 days 00:30:36,0 days 00:30:56.400000,02/25/22,220225_001_me.wav
92, Okay.,0.8665133714675903,0 days 00:30:58.300000,0 days 00:30:59.200000,02/25/22,220225_001_me.wav
93," Okay, so we so this doesn't you don't have access to this. If you are in the US and Latin America you only have access to it. Okay, that makes top so star.",0.9300486445426941,0 days 00:31:04.700000,0 days 00:31:16.700000,02/25/22,220225_001_me.wav
94," The star thing is as only, it's not like in America and Latin America again.",0.884871244430542,0 days 00:31:17.900000,0 days 00:31:24.100000,02/25/22,220225_001_me.wav
95, Right.,0.852351725101471,0 days 00:31:42.600000,0 days 00:31:43.100000,02/25/22,220225_001_me.wav
96," Okay, so",1.0,0 days 00:32:01.300000,0 days 00:32:03.100000,02/25/22,220225_001_me.wav
97," . That makes sense. So this this content is accessible like there. There's no like Hulu information here, right? That's like outside of the",0.8860712051391602,0 days 00:32:06,0 days 00:32:19.100000,02/25/22,220225_001_me.wav
98," How many Slaughter since I think? I think. I think I I think I got it. I think I understand the data out of the bathroom now. Thank you. Thank you. By the way, so much for forgetting this to us. We have a midterm presentation on on Monday. On Tuesday, I believe.",0.9096682667732239,0 days 00:32:37.200000,0 days 00:32:57.900000,02/25/22,220225_001_me.wav
99, On Tuesday.,0.9362257719039917,0 days 00:32:59,0 days 00:33:00.600000,02/25/22,220225_001_me.wav
100," I will be will be will be walking a little bit this weekend. But luckily it's mostly just to introduce the police, the problems and introduce our goals, Etc. But we've already stopped on the presentation and stuff old background, so it shouldn't be too difficult. But if you guys would want to zoom in so that",0.9281560778617859,0 days 00:33:01.700000,0 days 00:33:20.600000,02/25/22,220225_001_me.wav
101," Now, don't worry.",0.8733103275299072,0 days 00:33:22.800000,0 days 00:33:23.700000,02/25/22,220225_001_me.wav
102," right, I mean",0.5364895462989807,0 days 00:33:39.600000,0 days 00:33:40.400000,02/25/22,220225_001_me.wav
103," That. That makes sense. So is this days of randomly sampled across again? So it's not just like the top, losing the kids profiles. Okay. Tammy, Saint Seiya.",0.8914702534675598,0 days 00:33:41,0 days 00:33:53.800000,02/25/22,220225_001_me.wav
104, Are the questions?,0.6686139106750488,0 days 00:33:57.300000,0 days 00:33:58.200000,02/25/22,220225_001_me.wav
105," You got Daniel? Yeah, okay.",0.9002170562744141,0 days 00:34:01.800000,0 days 00:34:04.100000,02/25/22,220225_001_me.wav
106," Yeah, thank you. I'm actually one last question, are as a dog in the folder that you said that is locked. The same cdata signs Capstone program. I'm not sure if that's like meant to be locked or not.",0.9276666641235352,0 days 00:34:30.200000,0 days 00:34:45.300000,02/25/22,220225_001_me.wav
107, It's a close missions.,0.8294103741645813,0 days 00:34:48.300000,0 days 00:34:49.900000,02/25/22,220225_001_me.wav
108," Yeah, I actually think.",0.5660290122032166,0 days 00:35:03.200000,0 days 00:35:04.400000,02/25/22,220225_001_me.wav
109," I think we actually got it. It's in the, it's in, I'm caption programs at it with us. So there, I just wanted to make sure that that I thought that's what it was. Okay.",0.8983108997344971,0 days 00:35:11.900000,0 days 00:35:21.300000,02/25/22,220225_001_me.wav
110," Yeah, okay. Thank you so much.",0.9852535724639893,0 days 00:35:25.600000,0 days 00:35:27.700000,02/25/22,220225_001_me.wav
111," Thank you. Thank you so much at this, really no problem. That as Nate mentioned. We we don't have a bit. It's not necessary for the Midtown. And yeah, so, thank you so much for meeting with us today. That was suppose really helpful and we're excited to get started on this.",0.9199829697608948,0 days 00:35:48.600000,0 days 00:36:08.700000,02/25/22,220225_001_me.wav
112, Thank you.,0.9613155126571655,0 days 00:36:14.600000,0 days 00:36:15.300000,02/25/22,220225_001_me.wav
0,Like this one. I'm like almost.,0.9499781727790833,0 days 00:00:00,0 days 00:00:02.300000,02/25/22,220225_002_me.wav
1, English movies.,0.6774626970291138,0 days 00:00:09.700000,0 days 00:00:10.900000,02/25/22,220225_002_me.wav
2, Stall out that you like that. Yeah.,0.8133404850959778,0 days 00:00:14.400000,0 days 00:00:16.300000,02/25/22,220225_002_me.wav
3, I love you so much.,0.9542315602302551,0 days 00:00:17.300000,0 days 00:00:18.300000,02/25/22,220225_002_me.wav
4," Golf at the Hilton watching down $2. Feel like a retired, retired wife.",0.8497495651245117,0 days 00:00:19.500000,0 days 00:00:26.200000,02/25/22,220225_002_me.wav
5," Whoa, house you'd be like a personality in golf.",0.8002871870994568,0 days 00:00:30.300000,0 days 00:00:35.800000,02/25/22,220225_002_me.wav
6," And he just told me that she like love to hang out with your mom. Like I know I feel like it's weird that they have your mom like right there in like not know her walking my ass off and I need to like I need to like walk. Like I said, tons of gas, I had to stop because I would try to do like a hike with him tomorrow or something like that. All my God. It looks like the people I like them freshman year.",0.9281960129737854,0 days 00:00:44.500000,0 days 00:01:17.200000,02/25/22,220225_002_me.wav
7, Left him. See people after the ones that dropped out as well. Why not? Fuck this? Let's do it.,0.8887311220169067,0 days 00:01:18.300000,0 days 00:01:32.700000,02/25/22,220225_002_me.wav
8," I, I kind of like that. Like, feeling that like wind that like, internal wins. That's something that like you just got to follow it when it stops produced by is like, his is like friend. You started filming the documentary like right in the beginning. Second episode was because that episodes going to be it's it's three. It's three episodes. The first one's really good. It just about Kanye. It's really interesting. Oh my God.",0.9478845000267029,0 days 00:01:33.700000,0 days 00:01:58.600000,02/25/22,220225_002_me.wav
